 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
68,69,51,52,53,51,51,52,53,51,52,53,52,53,52,53,52,53,51,52,53,52,53,52,53,51,52,53,52,53,67,51,51,67,52,53,52,53,68,69,
84,85,52,53,52,53,52,53,51,52,53,52,53,51,51,52,53,52,53,51,52,53,52,53,52,53,51,52,53,51,83,68,69,83,51,52,53,51,84,85,
67,51,10,10,10,10,10, 7, 7, 7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,84,85,10,10,10,10,10,51,51,
83,51,10,10,10,10,10,22,23,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,51,
68,69,10,10,10,10,10,38,39,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,67,
84,85,97,97,97,52,53,52,53,52,53,52,53,51,51,51,52,53,52,53,51,52,53,51,51,51,52,53,52,53,52,53,52,53,67,10,10,10,51,83,
51,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,67,51,
68,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,10,10,10,83,67,
84,85,98,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,51,83,
51,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,52,53,52,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,68,69,
68,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,96,98,10,10,10,10,10,10,10,10,10,67,10,10,10,84,85,
84,85,97,98,10,10,10,10,10,10,10,96,98,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,67,51,
51,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,83,67,
52,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,96,98,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,67,83,
67,51,10,10,10,10,10,52,53,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,96,98,10,10,10,10,10,10,67,10,10,10,83,67,
83,67,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,96,83,10,10,10,51,83,
51,83,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,68,69,
68,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,10,10,10,84,85,
84,85,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,83,10,10,10,67,51,
51,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,51,10,10,10,83,67,
68,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,10,10,10,51,83,
84,85,98,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,51,67,
51,67,10,10,10,10,10,10,96,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,51,97,97,97,67,51,52,53,10,10,10,67,83,
51,83,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,10,10,10,83,10,10,10,10,10,10,83,67,
68,69,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,67,10,10,10,10,10,10,67,83,
84,85,97,98,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,97,97,97,83,97,97,98,10,10,10,83,67,
67,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,83,10,10,10,10,10,10,10,10,10,10,67,83,
83,51,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,67,10,10,10,10,10,10,10,10,10,10,83,51,
68,69,51,52,53,52,53,52,53,68,69,52,53,52,53,51,52,53,51,68,69,52,53,52,53,52,53,83,67,52,53,51,68,69,52,53,52,53,68,69,
84,85,52,53,52,53,52,53,51,84,85,51,52,53,51,52,53,52,53,84,85,51,52,53,52,53,52,53,83,51,52,53,84,85,51,52,53,51,84,85,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
