 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
71,72,54,55,56,54,71,72,55,56,55,56,54,55,56,55,56,55,56,54,54,54,55,56,55,56,54,54,55,56,71,72,55,56,55,56,54,54,55,56,
87,88,55,56,55,56,87,88,54,55,56,54,55,56,55,56,55,56,55,56,54,55,56,55,56,55,56,55,56,54,87,88,54,55,56,55,56,55,56,70,
70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,54,86,
86,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,56,
70,55,56,55,56,55,56,54,55,56,54,54,55,56,55,56,54,54,54,55,56,55,56,55,56,55,56,54,55,56,10,10,10,10,55,56,54,55,56,70,
86,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,54,86,
70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,56,
86,55,56,55,56,54,10,10,10,10,54,55,56,55,56,55,56,54,55,56,55,56,55,56,54,54,54,55,56,54,55,56,55,56,55,56,54,55,56,54,
54,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,56,
70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,54,
86,55,56,54,55,56,54,55,56,54,55,56,55,56,54,55,56,55,56,54,55,56,54,54,55,56,55,56,54,54,10,10,10,10,71,72,55,56,86,70,
70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,87,88,70,71,72,86,
86,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,56,86,87,88,54,
71,72,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,105,106,55,56,106,107,10,10,10,10,10,10,70,71,72,54,55,56,
87,88,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,54,70,10,10,10,10,10,10,10,10,86,87,88,54,71,72,
55,56,106,107,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,86,10,10,10,10,10,10,10,10,10,10,10,10,87,88,
70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,105,107,10,10,10,10,10,10,10,86,54,10,10,10,10,10,10,10,10,10,10,10,10,70,54,
86,70,10,10,10,10,10,10,105,106,107,10,10,10,10,10,10,10,10,10,10,10,105,106,55,56,10,10,10,10,10,10,10,10,10,10,10,10,86,70,
70,86,10,10,10,10, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6,54,54, 6, 6, 6, 6,70,55,56,71,72,10,10,10,70,86,
86,70,10,10,10,10,70,55,56,55,56,55,56,54,54,55,56,55,56,54,55,56,55,56,55,56,55,56,54,54,86,54,54,87,88,10,10,10,86,70,
54,86,10,10,10,70,86,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,54,54,10,10,10,54,86,
70,54,10,10,10,86,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,55,56,10,10,10,70,54,
86,70,10,10,10,70,54,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,54,10,10,10,86,70,
70,86,10,10,10,86,70,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,86,70,10,10,10,70,86,
86,70,10,10,10,54,86,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,54,86,10,10,10,86,70,
54,86,10,10,10,55,56,10,10,10,10,10,10,10,10,10,10,10, 7, 7, 7, 7,10,10,10,10,10,10,10,10,10,10,10,55,56,10,10,10,54,86,
71,72,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,23,23,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,70,54,
87,88,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,39,39,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,86,54,
55,56,55,56,54,55,56,54,71,72,55,56,55,56,55,56,55,56,55,56,55,56,55,56,70,54,55,56,55,56,54,71,72,55,56,71,72,54,71,72,
54,55,56,54,55,56,55,56,87,88,54,55,56,55,56,55,56,54,54,55,56,54,54,54,86,55,56,55,56,55,56,87,88,54,54,87,88,54,87,88,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
