 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
49,50,48,48,48,49,50,49,50,48,49,50,49,50,49,50,48,49,50,48,49,50,48,49,50,65,66,64,49,50,48,49,50,49,50,48,49,50,49,50,
64,10,10,10,10,10,10,10,10,10,10,10,48,49,50,48,10,10,10, 7, 7,10,10,10,48,81,82,80,10,10,10,10,10,10,10,10,10,10,10,64,
80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,22,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,
64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,38,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64,
80,36,36,36,36,10,10,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,10,10,36,36,36,36,80,
48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
64,36,36,36,36,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64,
80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,
48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
49,50,48,48,64,10,10,64,12,14,14,14,14,14,14,14,14,14,14,15,44,46,46,46,46,46,46,46,46,46,46,47,64,10,10,48,36,36,36,64,
48,10,10,10,80,10,10,80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,10,10,64,10,10,10,80,
64,10,10,10,64,10,10,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,10,10,80,36,36,36,64,
80,10,10,10,80,10,10,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,10,10,64,10,10,10,80,
64,10,10,10,64,10,10,80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64,10,10,80,10,10,10,64,
80,10,10,10,80,49,50,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,49,50,48,36,36,36,80,
48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
48,36,36,36,49,50,49,50,127,127,127,127,127,127,127,127,127,127,49,50,49,50,127,127,127,127,127,127,127,127,127,127,49,50,49,50,48,48,49,50,
64,10,10,10,10,10,10,10,48, 6, 6, 6, 6, 6, 6, 6, 6, 6,48,65,66,48, 6, 6, 6, 6, 6, 6, 6, 6, 6,48,10,10,10,10,10,10,10,48,
80,10,10,10,10,10,10,10,10,49,50,49,50,49,50,49,50,49,50,81,82,49,50,49,50,49,50,48,49,50,48,10,10,10,10,10,10,10,10,48,
48,36,36,36,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
64,10,10,10,80,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64,
80,10,10,10,64,49,50,64,49,50,48,49,50,49,50,49,50,48,49,50,49,49,50,49,50,49,50,48,48,48,49,50,48,10,10,10,10,10,10,80,
64,36,36,36,80,64,48,80,10,10,10,10,10, 8, 8, 8, 8,10,10,10,10,10,10, 8, 8, 8, 8,10,10,10,10,10,10,10,10,10,10,10,10,64,
80,10,10,10,48,80,48,64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,36,36,36,36,80,
48,10,10,10,64,65,66,80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
48,36,36,36,80,81,82,48,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,48,
64,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,64,
80,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,80,
49,50,48,48,49,50,49,50,48,49,50,48,48,49,50,49,50,49,50,48,48,48,49,50,49,50,48,49,50,48,48,48,49,50,49,50,48,48,49,50,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
