 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
94,95,78,79,78,79,93,78,79,78,79,77,94,95,78,79,78,79,77,93,77,78,79,78,79,77,77,93,78,79,77,94,95,78,79,78,79,77,94,95,
110,111,77,78,79,77,109,77,77,77,78,79,110,111,77,78,79,78,79,109,78,79,78,79,78,79,77,109,77,78,79,110,111,77,78,79,78,79,110,111,
93,77,10,10,10,10,10,10,10,10,10,10,77,93,10,10,10,10,10, 7, 7,10,10,10,10,78,79,10,10,10,10,10,10,10,10,10,10,10,93,77,
109,93,10,10,10,10,10,10,10,10,10,10,93,109,10,10,10,10,10,22,24,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,109,93,
93,109,10,10,10,10,10,10,10,10,10,10,109,77,10,10,10,10,10,38,40,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,93,109,
109,93,10,10,10,94,95,78,79,78,79,93,78,79,10,10,10,94,95,78,79,77,93,100,100,100,100,100,100,100,100,101,10,10,10,10,10,10,109,93,
93,109,10,10,10,110,111,77,78,79,77,109,77,100,100,101,10,110,111,77,78,79,109,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77,109,
109,77,10,10,10,93,77,10,10,10,10,10,10,10,10,10,10,93,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,99,100,77,93,
93,77,10,10,10,109,93,10,10,10,10,10,10,10,10,10,10,109,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,93,109,
109,77,10,10,10,93,109,10,10,10,10,99,100,94,95,77,77,94,95,10,10,10,10,10,10,10,10,10,10,10,99,100,101,10,10,10,10,10,109,77,
93,77,10,10,10,109,77,10,10,10,10,10,10,110,111,78,79,110,111,100,100,100,100,101,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77,93,
109,93,10,10,10,78,79,100,101,10,10,10,10,93,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,93,109,
93,109,10,10,10,93,77,10,10,10,10,10,10,109,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,109,93,
109,77,10,10,10,109,93,10,10,10,10,10,10,78,79,100,100,100,100,100,100,101,10,10,10,10,10,10,10,10,99,100,101,10,10,10,10,10,77,109,
93,77,10,10,10,93,109,10,10,10,10,99,100,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,94,95,
109,93,10,10,10,109,93,10,10,10,10,10,10,78,79,100,101,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,110,111,
93,109,10,10,10,77,109,10,10,10,10,10,10,93,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,99,100,78,79,
109,93,10,10,10,78,79,100,101,10,10,10,10,109,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77,77,
93,109,10,10,10,77,93,10,10,10,10,10,10,77,109,10,10,10,10,10,99,100,101,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,78,79,
109,93,10,10,10,93,109,10,10,10,10,10,10,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,99,100,101,10,10,10,10,10,77,77,
93,109,10,10,10,109,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,78,79,
109,77,10,10,10,77,109,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77,77,
93,77,10,10,10,94,95,78,79,78,79,77,77,94,95,77,78,79,78,79,77,93,100,100,100,100,101,10,10,10,10,10,10,10,10,10,10,10,93,77,
109,77,10,10,10,110,111,77,78,79,77,78,79,110,111,77,77,78,79,78,79,109,10,10,10,10,99,100,100,100,101,10,10,10,10,10,10,10,109,93,
93,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,99,100,93,109,
109,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,109,93,
93,109,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77,109,
109,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,94,95,78,79,93,78,79,93,78,79,93,78,79,77,
94,95,77,78,79,77,77,77,77,94,95,77,77,78,79,78,79,77,93,77,78,79,77,78,79,77,110,111,77,77,109,93,77,109,77,77,109,93,94,95,
110,111,78,79,78,79,77,78,79,110,111,77,78,79,78,79,78,79,109,78,79,77,78,79,77,78,79,78,79,78,79,109,78,79,77,78,79,109,110,111,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
