 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9,
 9, 9, 9, 9,77,78,79,78,79,78,79,78,79,78,79,78,79,77,77,94,95,77,78,79,78,79,78,79,77,94,95,77,78,79,77,93, 9, 9, 9, 9,
 9, 9, 9, 9,77,77,78,79,78,79,78,79,78,79,78,79,94,95,77,110,111,77,77,94,95,77,77,77,77,110,111,78,79,78,79,109, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,10,10,10,10,10,77,77,110,111,77,77,77,77,77,110,111,77,77,78,79,78,79,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,10,10,10,10,10,94,95,77,78,79,78,79,78,79,78,79,77,94,95,78,79,77,10, 7, 7,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,93,10,10,10,10,10,10,10,10,10,110,111,77,77,78,79,78,79,78,79,78,79,110,111,77,77,77,10,22,24,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,109,10,10,10,10,10,10,10,10,10,10,10,10,10,77,94,95,10,10,10,10,10,10,10,77,78,79,10,38,40,10,93, 9, 9, 9, 9,
 9, 9, 9, 9,93,103,103,103,103,93,10,10,10,10,10,10,10,10,10,110,111,10,10,10,10,10,10,10,94,95,77,103,103,103,103,109, 9, 9, 9, 9,
 9, 9, 9, 9,109,10,10,10,10,109,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,110,111,77,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,93,10,10,10,10,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,109,103,103,103,103,93,12,14,14,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,102,103,103,103,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,109,78,79,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,94,95,94,95,93,12,14,14,15,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,93, 9, 9, 9, 9,
 9, 9, 9, 9,93,103,103,103,103,110,111,110,111,109,77,77,94,95,12,14,14,14,13,14,14,14,13,14,14,14,15,102,103,103,103,109, 9, 9, 9, 9,
 9, 9, 9, 9,109,10,10,10,10,77,10,10,10,10,10,10,110,111,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,103,103,103,103,109,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,94,95,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,93,10,10,10,102,103,103,94,95,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,110,111,77, 9, 9, 9, 9,
 9, 9, 9, 9,93,10,10,10,10,109,10,10,10,10,10,10,110,111,77,78,79,78,79,78,79,78,79,78,79,78,79,78,79,77,78,79, 9, 9, 9, 9,
 9, 9, 9, 9,109,103,103,103,103,93,10,10,10,10,10,10,77,78,79,77,77,77,78,79,78,79,77,77,78,79,78,79,77,78,79,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,109,10,10,10,102,103,103,78,79,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,77,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,93,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,77, 9, 9, 9, 9,
 9, 9, 9, 9,109,77,77,78,79,78,79,78,79,78,79,78,79,77,44,46,46,46,45,46,46,46,45,46,46,46,47,78,79,77,77,77, 9, 9, 9, 9,
